"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CZE","QGDP","VOLIDX","IDX","Q","2012-Q4",92.4,
"CZE","QGDP","VOLIDX","IDX","Q","2013-Q1",92,
"CZE","QGDP","VOLIDX","IDX","Q","2013-Q2",92.4,
"CZE","QGDP","VOLIDX","IDX","Q","2013-Q3",92.7,
"CZE","QGDP","VOLIDX","IDX","Q","2013-Q4",93.9,
"CZE","QGDP","VOLIDX","IDX","Q","2014-Q1",93.3,
"CZE","QGDP","VOLIDX","IDX","Q","2014-Q2",94.3,
"CZE","QGDP","VOLIDX","IDX","Q","2014-Q3",95.4,
"CZE","QGDP","VOLIDX","IDX","Q","2014-Q4",96.5,
"CZE","QGDP","VOLIDX","IDX","Q","2015-Q1",98.3,
"CZE","QGDP","VOLIDX","IDX","Q","2015-Q2",99.7,
"CZE","QGDP","VOLIDX","IDX","Q","2015-Q3",100.8,
"CZE","QGDP","VOLIDX","IDX","Q","2015-Q4",101.4,
"CZE","QGDP","VOLIDX","IDX","Q","2016-Q1",101.6,
"CZE","QGDP","VOLIDX","IDX","Q","2016-Q2",102,
"CZE","QGDP","VOLIDX","IDX","Q","2016-Q3",102.7,
"CZE","QGDP","VOLIDX","IDX","Q","2016-Q4",103.6,
"CZE","QGDP","VOLIDX","IDX","Q","2017-Q1",105.4,
"CZE","QGDP","VOLIDX","IDX","Q","2017-Q2",108.2,
"CZE","QGDP","VOLIDX","IDX","Q","2017-Q3",108.7,
"CZE","QGDP","VOLIDX","IDX","Q","2017-Q4",109.7,
"CZE","QGDP","VOLIDX","IDX","Q","2018-Q1",110.4,
"CZE","QGDP","VOLIDX","IDX","Q","2018-Q2",111.2,
"CZE","QGDP","VOLIDX","IDX","Q","2018-Q3",111.7,
"CZE","QGDP","VOLIDX","IDX","Q","2018-Q4",112.4,
"CZE","QGDP","VOLIDX","IDX","Q","2019-Q1",113.1,
"CZE","QGDP","VOLIDX","IDX","Q","2019-Q2",113.7,
"CZE","QGDP","VOLIDX","IDX","Q","2019-Q3",114.2,
"CZE","QGDP","VOLIDX","IDX","Q","2019-Q4",114.7,
"CZE","QGDP","VOLIDX","IDX","Q","2020-Q1",111.1,
"CZE","QGDP","VOLIDX","IDX","Q","2020-Q2",101.4,
"CZE","QGDP","VOLIDX","IDX","Q","2020-Q3",108.6,
"CZE","QGDP","VOLIDX","IDX","Q","2020-Q4",109.3,
"DNK","QGDP","VOLIDX","IDX","Q","2000-Q1",85.805086,
"DNK","QGDP","VOLIDX","IDX","Q","2000-Q2",86.781906,
"DNK","QGDP","VOLIDX","IDX","Q","2000-Q3",87.02163,
"DNK","QGDP","VOLIDX","IDX","Q","2000-Q4",87.872528,
"DNK","QGDP","VOLIDX","IDX","Q","2001-Q1",86.918477,
"DNK","QGDP","VOLIDX","IDX","Q","2001-Q2",87.342796,
"DNK","QGDP","VOLIDX","IDX","Q","2001-Q3",88.126983,
"DNK","QGDP","VOLIDX","IDX","Q","2001-Q4",87.953182,
"DNK","QGDP","VOLIDX","IDX","Q","2002-Q1",87.923659,
"DNK","QGDP","VOLIDX","IDX","Q","2002-Q2",87.914937,
"DNK","QGDP","VOLIDX","IDX","Q","2002-Q3",88.213894,
"DNK","QGDP","VOLIDX","IDX","Q","2002-Q4",87.922768,
"DNK","QGDP","VOLIDX","IDX","Q","2003-Q1",88.393952,
"DNK","QGDP","VOLIDX","IDX","Q","2003-Q2",87.571872,
"DNK","QGDP","VOLIDX","IDX","Q","2003-Q3",87.872652,
"DNK","QGDP","VOLIDX","IDX","Q","2003-Q4",89.509705,
"DNK","QGDP","VOLIDX","IDX","Q","2004-Q1",89.940799,
"DNK","QGDP","VOLIDX","IDX","Q","2004-Q2",90.47629,
"DNK","QGDP","VOLIDX","IDX","Q","2004-Q3",90.689475,
"DNK","QGDP","VOLIDX","IDX","Q","2004-Q4",91.669714,
"DNK","QGDP","VOLIDX","IDX","Q","2005-Q1",91.336967,
"DNK","QGDP","VOLIDX","IDX","Q","2005-Q2",93.135306,
"DNK","QGDP","VOLIDX","IDX","Q","2005-Q3",93.238999,
"DNK","QGDP","VOLIDX","IDX","Q","2005-Q4",93.541767,
"DNK","QGDP","VOLIDX","IDX","Q","2006-Q1",94.71727,
"DNK","QGDP","VOLIDX","IDX","Q","2006-Q2",97.542132,
"DNK","QGDP","VOLIDX","IDX","Q","2006-Q3",96.891699,
"DNK","QGDP","VOLIDX","IDX","Q","2006-Q4",96.629102,
"DNK","QGDP","VOLIDX","IDX","Q","2007-Q1",96.949232,
"DNK","QGDP","VOLIDX","IDX","Q","2007-Q2",96.515009,
"DNK","QGDP","VOLIDX","IDX","Q","2007-Q3",97.421783,
"DNK","QGDP","VOLIDX","IDX","Q","2007-Q4",98.401835,
"DNK","QGDP","VOLIDX","IDX","Q","2008-Q1",98.360938,
"DNK","QGDP","VOLIDX","IDX","Q","2008-Q2",97.453377,
"DNK","QGDP","VOLIDX","IDX","Q","2008-Q3",96.884116,
"DNK","QGDP","VOLIDX","IDX","Q","2008-Q4",94.596217,
"DNK","QGDP","VOLIDX","IDX","Q","2009-Q1",93.249689,
"DNK","QGDP","VOLIDX","IDX","Q","2009-Q2",91.442192,
"DNK","QGDP","VOLIDX","IDX","Q","2009-Q3",91.758365,
"DNK","QGDP","VOLIDX","IDX","Q","2009-Q4",91.84163,
"DNK","QGDP","VOLIDX","IDX","Q","2010-Q1",92.634745,
"DNK","QGDP","VOLIDX","IDX","Q","2010-Q2",93.267921,
"DNK","QGDP","VOLIDX","IDX","Q","2010-Q3",94.746565,
"DNK","QGDP","VOLIDX","IDX","Q","2010-Q4",94.533338,
"DNK","QGDP","VOLIDX","IDX","Q","2011-Q1",94.739273,
"DNK","QGDP","VOLIDX","IDX","Q","2011-Q2",95.68887,
"DNK","QGDP","VOLIDX","IDX","Q","2011-Q3",94.498781,
"DNK","QGDP","VOLIDX","IDX","Q","2011-Q4",95.271014,
"DNK","QGDP","VOLIDX","IDX","Q","2012-Q1",95.204841,
"DNK","QGDP","VOLIDX","IDX","Q","2012-Q2",95.276483,
"DNK","QGDP","VOLIDX","IDX","Q","2012-Q3",95.365942,
"DNK","QGDP","VOLIDX","IDX","Q","2012-Q4",95.211802,
"DNK","QGDP","VOLIDX","IDX","Q","2013-Q1",95.74864,
"DNK","QGDP","VOLIDX","IDX","Q","2013-Q2",95.819764,
"DNK","QGDP","VOLIDX","IDX","Q","2013-Q3",96.426669,
"DNK","QGDP","VOLIDX","IDX","Q","2013-Q4",96.620587,
"DNK","QGDP","VOLIDX","IDX","Q","2014-Q1",96.865284,
"DNK","QGDP","VOLIDX","IDX","Q","2014-Q2",96.795113,
"DNK","QGDP","VOLIDX","IDX","Q","2014-Q3",98.415343,
"DNK","QGDP","VOLIDX","IDX","Q","2014-Q4",98.768352,
"DNK","QGDP","VOLIDX","IDX","Q","2015-Q1",99.444599,
"DNK","QGDP","VOLIDX","IDX","Q","2015-Q2",99.909774,
"DNK","QGDP","VOLIDX","IDX","Q","2015-Q3",100.211155,
"DNK","QGDP","VOLIDX","IDX","Q","2015-Q4",100.434451,
"DNK","QGDP","VOLIDX","IDX","Q","2016-Q1",101.591515,
"DNK","QGDP","VOLIDX","IDX","Q","2016-Q2",102.96568,
"DNK","QGDP","VOLIDX","IDX","Q","2016-Q3",103.839222,
"DNK","QGDP","VOLIDX","IDX","Q","2016-Q4",104.587381,
"DNK","QGDP","VOLIDX","IDX","Q","2017-Q1",105.3,
"DNK","QGDP","VOLIDX","IDX","Q","2017-Q2",106.4,
"DNK","QGDP","VOLIDX","IDX","Q","2017-Q3",106.1,
"DNK","QGDP","VOLIDX","IDX","Q","2017-Q4",106.9,
"DNK","QGDP","VOLIDX","IDX","Q","2018-Q1",107.5,
"DNK","QGDP","VOLIDX","IDX","Q","2018-Q2",108,
"DNK","QGDP","VOLIDX","IDX","Q","2018-Q3",108.8,
"DNK","QGDP","VOLIDX","IDX","Q","2018-Q4",109.6,
"DNK","QGDP","VOLIDX","IDX","Q","2019-Q1",110.4,
"DNK","QGDP","VOLIDX","IDX","Q","2019-Q2",111.6,
"DNK","QGDP","VOLIDX","IDX","Q","2019-Q3",112.1,
"DNK","QGDP","VOLIDX","IDX","Q","2019-Q4",112.2,
"DNK","QGDP","VOLIDX","IDX","Q","2020-Q1",110.7,
"DNK","QGDP","VOLIDX","IDX","Q","2020-Q2",103.2,
"DNK","QGDP","VOLIDX","IDX","Q","2020-Q3",108.5,
"DNK","QGDP","VOLIDX","IDX","Q","2020-Q4",109.2,
"FIN","QGDP","VOLIDX","IDX","Q","2000-Q1",82.2,
"FIN","QGDP","VOLIDX","IDX","Q","2000-Q2",82.9,
"FIN","QGDP","VOLIDX","IDX","Q","2000-Q3",84.2,
"FIN","QGDP","VOLIDX","IDX","Q","2000-Q4",85.2,
"FIN","QGDP","VOLIDX","IDX","Q","2001-Q1",85.5,
"FIN","QGDP","VOLIDX","IDX","Q","2001-Q2",85.6,
"FIN","QGDP","VOLIDX","IDX","Q","2001-Q3",86.2,
"FIN","QGDP","VOLIDX","IDX","Q","2001-Q4",86,
"FIN","QGDP","VOLIDX","IDX","Q","2002-Q1",86.7,
"FIN","QGDP","VOLIDX","IDX","Q","2002-Q2",87.5,
"FIN","QGDP","VOLIDX","IDX","Q","2002-Q3",87,
"FIN","QGDP","VOLIDX","IDX","Q","2002-Q4",87.7,
"FIN","QGDP","VOLIDX","IDX","Q","2003-Q1",87,
"FIN","QGDP","VOLIDX","IDX","Q","2003-Q2",88.3,
"FIN","QGDP","VOLIDX","IDX","Q","2003-Q3",89.8,
"FIN","QGDP","VOLIDX","IDX","Q","2003-Q4",90.9,
"FIN","QGDP","VOLIDX","IDX","Q","2004-Q1",90.5,
"FIN","QGDP","VOLIDX","IDX","Q","2004-Q2",92,
"FIN","QGDP","VOLIDX","IDX","Q","2004-Q3",93.2,
"FIN","QGDP","VOLIDX","IDX","Q","2004-Q4",94.5,
"FIN","QGDP","VOLIDX","IDX","Q","2005-Q1",95.5,
"FIN","QGDP","VOLIDX","IDX","Q","2005-Q2",94.2,
"FIN","QGDP","VOLIDX","IDX","Q","2005-Q3",95.3,
"FIN","QGDP","VOLIDX","IDX","Q","2005-Q4",95.5,
"FIN","QGDP","VOLIDX","IDX","Q","2006-Q1",98.1,
"FIN","QGDP","VOLIDX","IDX","Q","2006-Q2",98.4,
"FIN","QGDP","VOLIDX","IDX","Q","2006-Q3",99.3,
"FIN","QGDP","VOLIDX","IDX","Q","2006-Q4",100.1,
"FIN","QGDP","VOLIDX","IDX","Q","2007-Q1",102,
"FIN","QGDP","VOLIDX","IDX","Q","2007-Q2",103.8,
"FIN","QGDP","VOLIDX","IDX","Q","2007-Q3",104.8,
"FIN","QGDP","VOLIDX","IDX","Q","2007-Q4",106.2,
"FIN","QGDP","VOLIDX","IDX","Q","2008-Q1",106.1,
"FIN","QGDP","VOLIDX","IDX","Q","2008-Q2",105.2,
"FIN","QGDP","VOLIDX","IDX","Q","2008-Q3",105.6,
"FIN","QGDP","VOLIDX","IDX","Q","2008-Q4",103.3,
"FIN","QGDP","VOLIDX","IDX","Q","2009-Q1",96.6,
"FIN","QGDP","VOLIDX","IDX","Q","2009-Q2",96.2,
"FIN","QGDP","VOLIDX","IDX","Q","2009-Q3",97.1,
"FIN","QGDP","VOLIDX","IDX","Q","2009-Q4",96.3,
"FIN","QGDP","VOLIDX","IDX","Q","2010-Q1",97.3,
"FIN","QGDP","VOLIDX","IDX","Q","2010-Q2",100,
"FIN","QGDP","VOLIDX","IDX","Q","2010-Q3",99.5,
"FIN","QGDP","VOLIDX","IDX","Q","2010-Q4",101.7,
"FIN","QGDP","VOLIDX","IDX","Q","2011-Q1",102.2,
"FIN","QGDP","VOLIDX","IDX","Q","2011-Q2",102,
"FIN","QGDP","VOLIDX","IDX","Q","2011-Q3",102.2,
"FIN","QGDP","VOLIDX","IDX","Q","2011-Q4",102.2,
"FIN","QGDP","VOLIDX","IDX","Q","2012-Q1",101.8,
"FIN","QGDP","VOLIDX","IDX","Q","2012-Q2",100.7,
"FIN","QGDP","VOLIDX","IDX","Q","2012-Q3",100.3,
"FIN","QGDP","VOLIDX","IDX","Q","2012-Q4",100.2,
"FIN","QGDP","VOLIDX","IDX","Q","2013-Q1",99.4,
"FIN","QGDP","VOLIDX","IDX","Q","2013-Q2",99.8,
"FIN","QGDP","VOLIDX","IDX","Q","2013-Q3",100.1,
"FIN","QGDP","VOLIDX","IDX","Q","2013-Q4",100,
"FIN","QGDP","VOLIDX","IDX","Q","2014-Q1",99.2,
"FIN","QGDP","VOLIDX","IDX","Q","2014-Q2",99.4,
"FIN","QGDP","VOLIDX","IDX","Q","2014-Q3",99.7,
"FIN","QGDP","VOLIDX","IDX","Q","2014-Q4",99.5,
"FIN","QGDP","VOLIDX","IDX","Q","2015-Q1",98.8,
"FIN","QGDP","VOLIDX","IDX","Q","2015-Q2",100.3,
"FIN","QGDP","VOLIDX","IDX","Q","2015-Q3",100.2,
"FIN","QGDP","VOLIDX","IDX","Q","2015-Q4",100.7,
"FIN","QGDP","VOLIDX","IDX","Q","2016-Q1",101.9,
"FIN","QGDP","VOLIDX","IDX","Q","2016-Q2",102.1,
"FIN","QGDP","VOLIDX","IDX","Q","2016-Q3",103.3,
"FIN","QGDP","VOLIDX","IDX","Q","2016-Q4",103.8,
"FIN","QGDP","VOLIDX","IDX","Q","2017-Q1",104.9,
"FIN","QGDP","VOLIDX","IDX","Q","2017-Q2",106,
"FIN","QGDP","VOLIDX","IDX","Q","2017-Q3",106.3,
"FIN","QGDP","VOLIDX","IDX","Q","2017-Q4",107.2,
"FIN","QGDP","VOLIDX","IDX","Q","2018-Q1",107.5,
"FIN","QGDP","VOLIDX","IDX","Q","2018-Q2",107.4,
"FIN","QGDP","VOLIDX","IDX","Q","2018-Q3",107.3,
"FIN","QGDP","VOLIDX","IDX","Q","2018-Q4",107.5,
"FIN","QGDP","VOLIDX","IDX","Q","2019-Q1",108.4,
"FIN","QGDP","VOLIDX","IDX","Q","2019-Q2",109.3,
"FIN","QGDP","VOLIDX","IDX","Q","2019-Q3",109,
"FIN","QGDP","VOLIDX","IDX","Q","2019-Q4",108.4,
"FIN","QGDP","VOLIDX","IDX","Q","2020-Q1",107.4,
"FIN","QGDP","VOLIDX","IDX","Q","2020-Q2",102.8,
"FIN","QGDP","VOLIDX","IDX","Q","2020-Q3",106.1,
"FIN","QGDP","VOLIDX","IDX","Q","2020-Q4",106.5,
"FRA","QGDP","VOLIDX","IDX","Q","2000-Q1",82.9,
"FRA","QGDP","VOLIDX","IDX","Q","2000-Q2",83.7,
"FRA","QGDP","VOLIDX","IDX","Q","2000-Q3",84.2,
"FRA","QGDP","VOLIDX","IDX","Q","2000-Q4",84.9,
"FRA","QGDP","VOLIDX","IDX","Q","2001-Q1",85.4,
"FRA","QGDP","VOLIDX","IDX","Q","2001-Q2",85.5,
"FRA","QGDP","VOLIDX","IDX","Q","2001-Q3",85.8,
"FRA","QGDP","VOLIDX","IDX","Q","2001-Q4",85.8,
"FRA","QGDP","VOLIDX","IDX","Q","2002-Q1",86.1,
"FRA","QGDP","VOLIDX","IDX","Q","2002-Q2",86.5,
"FRA","QGDP","VOLIDX","IDX","Q","2002-Q3",86.8,
"FRA","QGDP","VOLIDX","IDX","Q","2002-Q4",86.8,
"FRA","QGDP","VOLIDX","IDX","Q","2003-Q1",87,
"FRA","QGDP","VOLIDX","IDX","Q","2003-Q2",86.8,
"FRA","QGDP","VOLIDX","IDX","Q","2003-Q3",87.4,
"FRA","QGDP","VOLIDX","IDX","Q","2003-Q4",88.1,
"FRA","QGDP","VOLIDX","IDX","Q","2004-Q1",88.9,
"FRA","QGDP","VOLIDX","IDX","Q","2004-Q2",89.4,
"FRA","QGDP","VOLIDX","IDX","Q","2004-Q3",89.7,
"FRA","QGDP","VOLIDX","IDX","Q","2004-Q4",90.4,
"FRA","QGDP","VOLIDX","IDX","Q","2005-Q1",90.6,
"FRA","QGDP","VOLIDX","IDX","Q","2005-Q2",90.8,
"FRA","QGDP","VOLIDX","IDX","Q","2005-Q3",91.2,
"FRA","QGDP","VOLIDX","IDX","Q","2005-Q4",91.9,
"FRA","QGDP","VOLIDX","IDX","Q","2006-Q1",92.6,
"FRA","QGDP","VOLIDX","IDX","Q","2006-Q2",93.6,
"FRA","QGDP","VOLIDX","IDX","Q","2006-Q3",93.6,
"FRA","QGDP","VOLIDX","IDX","Q","2006-Q4",94.3,
"FRA","QGDP","VOLIDX","IDX","Q","2007-Q1",95,
"FRA","QGDP","VOLIDX","IDX","Q","2007-Q2",95.8,
"FRA","QGDP","VOLIDX","IDX","Q","2007-Q3",96.1,
"FRA","QGDP","VOLIDX","IDX","Q","2007-Q4",96.3,
"FRA","QGDP","VOLIDX","IDX","Q","2008-Q1",96.7,
"FRA","QGDP","VOLIDX","IDX","Q","2008-Q2",96.2,
"FRA","QGDP","VOLIDX","IDX","Q","2008-Q3",96,
"FRA","QGDP","VOLIDX","IDX","Q","2008-Q4",94.6,
"FRA","QGDP","VOLIDX","IDX","Q","2009-Q1",93,
"FRA","QGDP","VOLIDX","IDX","Q","2009-Q2",93,
"FRA","QGDP","VOLIDX","IDX","Q","2009-Q3",93.1,
"FRA","QGDP","VOLIDX","IDX","Q","2009-Q4",93.8,
"FRA","QGDP","VOLIDX","IDX","Q","2010-Q1",94.1,
"FRA","QGDP","VOLIDX","IDX","Q","2010-Q2",94.6,
"FRA","QGDP","VOLIDX","IDX","Q","2010-Q3",95.2,
"FRA","QGDP","VOLIDX","IDX","Q","2010-Q4",95.8,
"FRA","QGDP","VOLIDX","IDX","Q","2011-Q1",96.8,
"FRA","QGDP","VOLIDX","IDX","Q","2011-Q2",96.9,
"FRA","QGDP","VOLIDX","IDX","Q","2011-Q3",97.1,
"FRA","QGDP","VOLIDX","IDX","Q","2011-Q4",97.4,
"FRA","QGDP","VOLIDX","IDX","Q","2012-Q1",97.5,
"FRA","QGDP","VOLIDX","IDX","Q","2012-Q2",97.3,
"FRA","QGDP","VOLIDX","IDX","Q","2012-Q3",97.5,
"FRA","QGDP","VOLIDX","IDX","Q","2012-Q4",97.4,
"FRA","QGDP","VOLIDX","IDX","Q","2013-Q1",97.4,
"FRA","QGDP","VOLIDX","IDX","Q","2013-Q2",98,
"FRA","QGDP","VOLIDX","IDX","Q","2013-Q3",98.1,
"FRA","QGDP","VOLIDX","IDX","Q","2013-Q4",98.6,
"FRA","QGDP","VOLIDX","IDX","Q","2014-Q1",98.6,
"FRA","QGDP","VOLIDX","IDX","Q","2014-Q2",98.7,
"FRA","QGDP","VOLIDX","IDX","Q","2014-Q3",99.2,
"FRA","QGDP","VOLIDX","IDX","Q","2014-Q4",99.3,
"FRA","QGDP","VOLIDX","IDX","Q","2015-Q1",99.8,
"FRA","QGDP","VOLIDX","IDX","Q","2015-Q2",99.8,
"FRA","QGDP","VOLIDX","IDX","Q","2015-Q3",100.1,
"FRA","QGDP","VOLIDX","IDX","Q","2015-Q4",100.2,
"FRA","QGDP","VOLIDX","IDX","Q","2016-Q1",100.9,
"FRA","QGDP","VOLIDX","IDX","Q","2016-Q2",100.7,
"FRA","QGDP","VOLIDX","IDX","Q","2016-Q3",100.9,
"FRA","QGDP","VOLIDX","IDX","Q","2016-Q4",101.5,
"FRA","QGDP","VOLIDX","IDX","Q","2017-Q1",102.3,
"FRA","QGDP","VOLIDX","IDX","Q","2017-Q2",103.1,
"FRA","QGDP","VOLIDX","IDX","Q","2017-Q3",103.8,
"FRA","QGDP","VOLIDX","IDX","Q","2017-Q4",104.7,
"FRA","QGDP","VOLIDX","IDX","Q","2018-Q1",104.8,
"FRA","QGDP","VOLIDX","IDX","Q","2018-Q2",105,
"FRA","QGDP","VOLIDX","IDX","Q","2018-Q3",105.5,
"FRA","QGDP","VOLIDX","IDX","Q","2018-Q4",106.1,
"FRA","QGDP","VOLIDX","IDX","Q","2019-Q1",106.6,
"FRA","QGDP","VOLIDX","IDX","Q","2019-Q2",107,
"FRA","QGDP","VOLIDX","IDX","Q","2019-Q3",107.1,
"FRA","QGDP","VOLIDX","IDX","Q","2019-Q4",106.9,
"FRA","QGDP","VOLIDX","IDX","Q","2020-Q1",100.6,
"FRA","QGDP","VOLIDX","IDX","Q","2020-Q2",87,
"FRA","QGDP","VOLIDX","IDX","Q","2020-Q3",103.1,
"FRA","QGDP","VOLIDX","IDX","Q","2020-Q4",101.6,
"DEU","QGDP","VOLIDX","IDX","Q","2000-Q1",84,
"DEU","QGDP","VOLIDX","IDX","Q","2000-Q2",84.7,
"DEU","QGDP","VOLIDX","IDX","Q","2000-Q3",84.7,
"DEU","QGDP","VOLIDX","IDX","Q","2000-Q4",84.4,
"DEU","QGDP","VOLIDX","IDX","Q","2001-Q1",86.1,
"DEU","QGDP","VOLIDX","IDX","Q","2001-Q2",86.1,
"DEU","QGDP","VOLIDX","IDX","Q","2001-Q3",85.9,
"DEU","QGDP","VOLIDX","IDX","Q","2001-Q4",85.8,
"DEU","QGDP","VOLIDX","IDX","Q","2002-Q1",85.4,
"DEU","QGDP","VOLIDX","IDX","Q","2002-Q2",85.7,
"DEU","QGDP","VOLIDX","IDX","Q","2002-Q3",86.2,
"DEU","QGDP","VOLIDX","IDX","Q","2002-Q4",86,
"DEU","QGDP","VOLIDX","IDX","Q","2003-Q1",84.8,
"DEU","QGDP","VOLIDX","IDX","Q","2003-Q2",84.9,
"DEU","QGDP","VOLIDX","IDX","Q","2003-Q3",85.5,
"DEU","QGDP","VOLIDX","IDX","Q","2003-Q4",85.7,
"DEU","QGDP","VOLIDX","IDX","Q","2004-Q1",85.6,
"DEU","QGDP","VOLIDX","IDX","Q","2004-Q2",86,
"DEU","QGDP","VOLIDX","IDX","Q","2004-Q3",85.9,
"DEU","QGDP","VOLIDX","IDX","Q","2004-Q4",85.8,
"DEU","QGDP","VOLIDX","IDX","Q","2005-Q1",85.8,
"DEU","QGDP","VOLIDX","IDX","Q","2005-Q2",86.2,
"DEU","QGDP","VOLIDX","IDX","Q","2005-Q3",87,
"DEU","QGDP","VOLIDX","IDX","Q","2005-Q4",87.4,
"DEU","QGDP","VOLIDX","IDX","Q","2006-Q1",88.2,
"DEU","QGDP","VOLIDX","IDX","Q","2006-Q2",89.7,
"DEU","QGDP","VOLIDX","IDX","Q","2006-Q3",90.4,
"DEU","QGDP","VOLIDX","IDX","Q","2006-Q4",91.8,
"DEU","QGDP","VOLIDX","IDX","Q","2007-Q1",91.9,
"DEU","QGDP","VOLIDX","IDX","Q","2007-Q2",92.6,
"DEU","QGDP","VOLIDX","IDX","Q","2007-Q3",93.1,
"DEU","QGDP","VOLIDX","IDX","Q","2007-Q4",93.7,
"DEU","QGDP","VOLIDX","IDX","Q","2008-Q1",94.3,
"DEU","QGDP","VOLIDX","IDX","Q","2008-Q2",94.1,
"DEU","QGDP","VOLIDX","IDX","Q","2008-Q3",93.5,
"DEU","QGDP","VOLIDX","IDX","Q","2008-Q4",92,
"DEU","QGDP","VOLIDX","IDX","Q","2009-Q1",87.7,
"DEU","QGDP","VOLIDX","IDX","Q","2009-Q2",87.8,
"DEU","QGDP","VOLIDX","IDX","Q","2009-Q3",88.3,
"DEU","QGDP","VOLIDX","IDX","Q","2009-Q4",89,
"DEU","QGDP","VOLIDX","IDX","Q","2010-Q1",89.7,
"DEU","QGDP","VOLIDX","IDX","Q","2010-Q2",91.7,
"DEU","QGDP","VOLIDX","IDX","Q","2010-Q3",92.5,
"DEU","QGDP","VOLIDX","IDX","Q","2010-Q4",93.2,
"DEU","QGDP","VOLIDX","IDX","Q","2011-Q1",95,
"DEU","QGDP","VOLIDX","IDX","Q","2011-Q2",95.1,
"DEU","QGDP","VOLIDX","IDX","Q","2011-Q3",95.9,
"DEU","QGDP","VOLIDX","IDX","Q","2011-Q4",95.6,
"DEU","QGDP","VOLIDX","IDX","Q","2012-Q1",95.8,
"DEU","QGDP","VOLIDX","IDX","Q","2012-Q2",96,
"DEU","QGDP","VOLIDX","IDX","Q","2012-Q3",96.3,
"DEU","QGDP","VOLIDX","IDX","Q","2012-Q4",95.9,
"DEU","QGDP","VOLIDX","IDX","Q","2013-Q1",95.4,
"DEU","QGDP","VOLIDX","IDX","Q","2013-Q2",96.5,
"DEU","QGDP","VOLIDX","IDX","Q","2013-Q3",97,
"DEU","QGDP","VOLIDX","IDX","Q","2013-Q4",97.3,
"DEU","QGDP","VOLIDX","IDX","Q","2014-Q1",98.2,
"DEU","QGDP","VOLIDX","IDX","Q","2014-Q2",98.2,
"DEU","QGDP","VOLIDX","IDX","Q","2014-Q3",98.7,
"DEU","QGDP","VOLIDX","IDX","Q","2014-Q4",99.5,
"DEU","QGDP","VOLIDX","IDX","Q","2015-Q1",99,
"DEU","QGDP","VOLIDX","IDX","Q","2015-Q2",99.7,
"DEU","QGDP","VOLIDX","IDX","Q","2015-Q3",100.2,
"DEU","QGDP","VOLIDX","IDX","Q","2015-Q4",100.6,
"DEU","QGDP","VOLIDX","IDX","Q","2016-Q1",101.5,
"DEU","QGDP","VOLIDX","IDX","Q","2016-Q2",101.9,
"DEU","QGDP","VOLIDX","IDX","Q","2016-Q3",102.2,
"DEU","QGDP","VOLIDX","IDX","Q","2016-Q4",102.5,
"DEU","QGDP","VOLIDX","IDX","Q","2017-Q1",103.8,
"DEU","QGDP","VOLIDX","IDX","Q","2017-Q2",104.5,
"DEU","QGDP","VOLIDX","IDX","Q","2017-Q3",105.4,
"DEU","QGDP","VOLIDX","IDX","Q","2017-Q4",106.3,
"DEU","QGDP","VOLIDX","IDX","Q","2018-Q1",106.1,
"DEU","QGDP","VOLIDX","IDX","Q","2018-Q2",106.6,
"DEU","QGDP","VOLIDX","IDX","Q","2018-Q3",106.2,
"DEU","QGDP","VOLIDX","IDX","Q","2018-Q4",106.6,
"DEU","QGDP","VOLIDX","IDX","Q","2019-Q1",107.2,
"DEU","QGDP","VOLIDX","IDX","Q","2019-Q2",106.7,
"DEU","QGDP","VOLIDX","IDX","Q","2019-Q3",107,
"DEU","QGDP","VOLIDX","IDX","Q","2019-Q4",107,
"DEU","QGDP","VOLIDX","IDX","Q","2020-Q1",104.9,"P"
"DEU","QGDP","VOLIDX","IDX","Q","2020-Q2",94.7,"P"
"DEU","QGDP","VOLIDX","IDX","Q","2020-Q3",102.7,"P"
"DEU","QGDP","VOLIDX","IDX","Q","2020-Q4",103.1,"P"
"GRC","QGDP","VOLIDX","IDX","Q","2000-Q1",105.8,
"GRC","QGDP","VOLIDX","IDX","Q","2000-Q2",106.7,
"GRC","QGDP","VOLIDX","IDX","Q","2000-Q3",108.7,
"GRC","QGDP","VOLIDX","IDX","Q","2000-Q4",110.3,
"GRC","QGDP","VOLIDX","IDX","Q","2001-Q1",111.6,
"GRC","QGDP","VOLIDX","IDX","Q","2001-Q2",111.3,
"GRC","QGDP","VOLIDX","IDX","Q","2001-Q3",113.1,
"GRC","QGDP","VOLIDX","IDX","Q","2001-Q4",113.4,
"GRC","QGDP","VOLIDX","IDX","Q","2002-Q1",114.4,
"GRC","QGDP","VOLIDX","IDX","Q","2002-Q2",116.9,
"GRC","QGDP","VOLIDX","IDX","Q","2002-Q3",117.6,
"GRC","QGDP","VOLIDX","IDX","Q","2002-Q4",118.5,
"GRC","QGDP","VOLIDX","IDX","Q","2003-Q1",121,
"GRC","QGDP","VOLIDX","IDX","Q","2003-Q2",123.1,
"GRC","QGDP","VOLIDX","IDX","Q","2003-Q3",123.9,
"GRC","QGDP","VOLIDX","IDX","Q","2003-Q4",126.5,
"GRC","QGDP","VOLIDX","IDX","Q","2004-Q1",128.9,
"GRC","QGDP","VOLIDX","IDX","Q","2004-Q2",128.8,
